Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,360,0,9,0,360,-480.0,0,0.27799999999999936,0.27799999999999936
0,361,0,5,0,335,249.82178217821786,0,0.27599999999999936,0.27599999999999936
0,362,0,9,4,540,-6.534653465346537,0,0.27399999999999936,0.27399999999999936
0,363,0,9,2,450,0.0,0,0.27199999999999935,0.27199999999999935
0,364,0,8,1,416,51.643564356435604,0,0.26999999999999935,0.26999999999999935
0,365,0,9,0,360,-480.0,0,0.26799999999999935,0.26799999999999935
0,366,0,7,2,469,115.82178217821786,0,0.26599999999999935,0.26599999999999935
0,367,0,9,3,495,-1.7821782178217518,0,0.26399999999999935,0.26399999999999935
0,368,0,9,2,450,0.0,0,0.26199999999999934,0.26199999999999934
0,369,0,9,2,450,0.0,0,0.25999999999999934,0.25999999999999934
0,370,0,9,4,540,-6.534653465346537,0,0.25799999999999934,0.25799999999999934
0,371,0,9,2,450,0.0,0,0.25599999999999934,0.25599999999999934
0,372,0,6,2,450,186.38613861386136,0,0.25399999999999934,0.25399999999999934
0,373,0,9,0,360,-480.0,0,0.25199999999999934,0.25199999999999934
0,374,0,9,2,450,0.0,0,0.24999999999999933,0.24999999999999933
0,375,0,9,3,495,-1.7821782178217518,0,0.24799999999999933,0.24799999999999933
0,376,0,9,2,450,0.0,0,0.24599999999999933,0.24599999999999933
0,377,0,9,2,450,0.0,0,0.24399999999999933,0.24399999999999933
0,378,0,9,2,450,0.0,0,0.24199999999999933,0.24199999999999933
0,379,0,9,2,450,0.0,0,0.23999999999999932,0.23999999999999932
0,380,0,0,0,0,748.5148514851485,0,0.23799999999999932,0.23799999999999932
0,381,0,9,2,450,0.0,0,0.23599999999999932,0.23599999999999932
0,382,0,9,0,360,-480.0,0,0.23399999999999932,0.23399999999999932
0,383,0,9,4,540,-6.534653465346537,0,0.23199999999999932,0.23199999999999932
0,384,0,9,0,360,-480.0,0,0.22999999999999932,0.22999999999999932
0,385,0,9,1,405,-540.0,0,0.22799999999999931,0.22799999999999931
0,386,0,9,2,450,0.0,0,0.2259999999999993,0.2259999999999993
0,387,0,9,2,450,0.0,0,0.2239999999999993,0.2239999999999993
0,388,0,9,2,450,0.0,0,0.2219999999999993,0.2219999999999993
0,389,0,6,3,492,183.26732673267315,0,0.2199999999999993,0.2199999999999993
0,390,0,9,1,405,-540.0,0,0.2179999999999993,0.2179999999999993
0,391,0,9,3,495,-1.7821782178217518,0,0.2159999999999993,0.2159999999999993
0,392,0,9,3,495,-1.7821782178217518,0,0.2139999999999993,0.2139999999999993
0,393,0,9,2,450,0.0,0,0.2119999999999993,0.2119999999999993
0,394,0,9,1,405,-540.0,0,0.2099999999999993,0.2099999999999993
0,395,0,9,3,495,-1.7821782178217518,0,0.2079999999999993,0.2079999999999993
0,396,0,9,0,360,-480.0,0,0.2059999999999993,0.2059999999999993
0,397,0,3,1,270,442.57425742574253,0,0.2039999999999993,0.2039999999999993
0,398,0,9,1,405,-540.0,0,0.2019999999999993,0.2019999999999993
0,399,0,2,1,196,546.2772277227723,0,0.1999999999999993,0.1999999999999993
0,400,0,9,0,360,-480.0,0,0.1979999999999993,0.1979999999999993
0,401,0,9,1,405,-540.0,0,0.19599999999999929,0.19599999999999929
0,402,0,4,0,292,332.2079207920792,0,0.19399999999999928,0.19399999999999928
0,403,0,8,1,416,51.643564356435604,0,0.19199999999999928,0.19199999999999928
0,404,0,9,3,495,-1.7821782178217518,0,0.18999999999999928,0.18999999999999928
0,405,0,9,3,495,-1.7821782178217518,0,0.18799999999999928,0.18799999999999928
0,406,0,9,0,360,-480.0,0,0.18599999999999928,0.18599999999999928
0,407,0,9,1,405,-540.0,0,0.18399999999999928,0.18399999999999928
0,408,0,9,2,450,0.0,0,0.18199999999999927,0.18199999999999927
0,409,0,9,2,450,0.0,0,0.17999999999999927,0.17999999999999927
0,410,0,9,2,450,0.0,0,0.17799999999999927,0.17799999999999927
0,411,0,9,2,450,0.0,0,0.17599999999999927,0.17599999999999927
0,412,0,9,0,360,-480.0,0,0.17399999999999927,0.17399999999999927
0,413,0,9,2,450,0.0,0,0.17199999999999926,0.17199999999999926
0,414,0,9,2,450,0.0,0,0.16999999999999926,0.16999999999999926
0,415,0,9,2,450,0.0,0,0.16799999999999926,0.16799999999999926
0,416,0,9,2,450,0.0,0,0.16599999999999926,0.16599999999999926
0,417,0,9,2,450,0.0,0,0.16399999999999926,0.16399999999999926
0,418,0,9,2,450,0.0,0,0.16199999999999926,0.16199999999999926
0,419,0,9,2,450,0.0,0,0.15999999999999925,0.15999999999999925
0,420,0,6,2,450,186.38613861386136,0,0.15799999999999925,0.15799999999999925
0,421,0,9,1,405,-540.0,0,0.15599999999999925,0.15599999999999925
0,422,0,9,2,450,0.0,0,0.15399999999999925,0.15399999999999925
0,423,0,9,2,450,0.0,0,0.15199999999999925,0.15199999999999925
0,424,0,9,1,405,-540.0,0,0.14999999999999925,0.14999999999999925
0,425,0,9,0,360,-480.0,0,0.14799999999999924,0.14799999999999924
0,426,0,9,2,450,0.0,0,0.14599999999999924,0.14599999999999924
0,427,0,9,2,450,0.0,0,0.14399999999999924,0.14399999999999924
0,428,0,9,2,450,0.0,0,0.14199999999999924,0.14199999999999924
0,429,0,9,2,450,0.0,0,0.13999999999999924,0.13999999999999924
0,430,0,9,1,405,-540.0,0,0.13799999999999923,0.13799999999999923
0,431,0,9,2,450,0.0,0,0.13599999999999923,0.13599999999999923
0,432,0,9,2,450,0.0,0,0.13399999999999923,0.13399999999999923
0,433,0,9,2,450,0.0,0,0.13199999999999923,0.13199999999999923
0,434,0,9,2,450,0.0,0,0.12999999999999923,0.12999999999999923
0,435,0,9,2,450,0.0,0,0.12799999999999923,0.12799999999999923
0,436,0,9,2,450,0.0,0,0.12599999999999922,0.12599999999999922
0,437,0,9,2,450,0.0,0,0.12399999999999922,0.12399999999999922
0,438,0,9,2,450,0.0,0,0.12199999999999922,0.12199999999999922
0,439,0,9,2,450,0.0,0,0.11999999999999922,0.11999999999999922
0,440,0,6,1,408,183.6831683168316,0,0.11799999999999922,0.11799999999999922
0,441,0,8,4,560,45.049504950495134,0,0.11599999999999921,0.11599999999999921
0,442,0,9,0,360,-480.0,0,0.11399999999999921,0.11399999999999921
0,443,0,9,0,360,-480.0,0,0.11199999999999921,0.11199999999999921
0,444,0,9,1,405,-540.0,0,0.10999999999999921,0.10999999999999921
0,445,0,9,2,450,0.0,0,0.10799999999999921,0.10799999999999921
0,446,0,9,0,360,-480.0,0,0.1059999999999992,0.1059999999999992
