Experiment,Period,Player_ID,Demand,Wholesale_p.,Revenue_Share,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Retailer_Profit,Realized_Mfg_Profit,Realized_Retailer_Profit.1,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Predicted_Mfg._Profit_Share,Behavioral_Category
1,4,Manufacturer 5  ,149,9,0,Retailer 5  ,68,68,0,81,204,408,204,0.6666666666666666        ,75.0,-7.0,66.47,8.530000000000001,185.64,408.0,        0.6872852233676976 ,72.0,3.0,189.0,450.0,0.704225352112676,2
1,5,Manufacturer 5  ,135,9,0,Retailer 5  ,82,82,0,53,246,492,246,0.6666666666666666        ,75.0,7.0,77.04,-2.0400000000000063,186.48,492.0,        0.7251503360452777 ,72.0,3.0,189.0,450.0,0.704225352112676,3
1,6,Manufacturer 5  ,94,8,0,Retailer 5  ,120,94,26,0,168,600,168,0.78125                   ,83.0,37.0,95.85,-12.849999999999994,190.19999999999985,600.0,        0.7593014426727412 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,7,Manufacturer 5  ,143,8,0,Retailer 5  ,110,110,0,33,440,550,440,0.5555555555555556        ,83.0,27.0,92.3,-9.299999999999995,227.5999999999999,550.0,        0.7073045267489713 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,8,Manufacturer 5  ,66,9,0,Retailer 5  ,87,66,21,0,9,522,9,0.9830508474576272        ,75.0,12.0,80.34,-5.340000000000003,181.08000000000004,522.0,        0.742447516641065  ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,9,Manufacturer 5  ,123,8,1,Retailer 5  ,90,90,0,33,270,540,270,0.6666666666666666        ,77.0,13.0,82.2,-5.200000000000003,184.2000000000001,532.2,        0.7428810720268006 ,73.49,3.510000000000005,192.38999999999987,458.49,0.7044155604719765,4
1,10,Manufacturer 5  ,73,7,2,Retailer 5  ,111,73,38,0,-47,590,-47,1.0865561694290975        ,80.0,31.0,92.7,-12.700000000000005,150.00000000000009,629.4,        0.8075442648190915 ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,4
1,11,Manufacturer 5  ,142,7,2,Retailer 5  ,95,95,0,47,285,570,285,0.6666666666666666        ,80.0,15.0,85.1,-5.099999999999994,186.0,550.2,        0.7473512632436838 ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,4
1,12,Manufacturer 5  ,132,8,0,Retailer 5  ,110,110,0,22,440,550,440,0.5555555555555556        ,83.0,27.0,92.3,-9.299999999999995,227.5999999999999,550.0,        0.7073045267489713 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,13,Manufacturer 5  ,62,8,0,Retailer 5  ,115,62,53,0,-176,575,-176,1.4411027568922306        ,83.0,32.0,94.2,-11.200000000000005,210.4000000000001,575.0,        0.7321110262286732 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,14,Manufacturer 5  ,136,7,2,Retailer 5  ,82,82,0,54,246,492,246,0.6666666666666666        ,80.0,2.0,77.04,2.9599999999999937,196.4,482.08,        0.7105294187006249 ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,3
1,15,Manufacturer 5  ,146,8,0,Retailer 5  ,120,120,0,26,480,600,480,0.5555555555555556        ,83.0,37.0,95.85,-12.849999999999994,190.19999999999985,600.0,        0.7593014426727412 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,16,Manufacturer 5  ,95,8,0,Retailer 5  ,125,95,30,0,140,625,140,0.8169934640522876        ,83.0,42.0,97.25,-14.25,167.0,625.0,        0.7891414141414141 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,17,Manufacturer 5  ,139,9,0,Retailer 5  ,90,90,0,49,270,540,270,0.6666666666666666        ,75.0,15.0,82.2,-7.200000000000003,176.4000000000001,540.0,        0.7537688442211055 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,18,Manufacturer 5  ,102,8,1,Retailer 5  ,90,90,0,12,270,540,270,0.6666666666666666        ,77.0,13.0,82.2,-5.200000000000003,184.2000000000001,532.2,        0.7428810720268006 ,73.49,3.510000000000005,192.38999999999987,458.49,0.7044155604719765,4
1,19,Manufacturer 5  ,83,9,0,Retailer 5  ,90,83,7,0,186,540,186,0.743801652892562         ,75.0,15.0,82.2,-7.200000000000003,176.4000000000001,540.0,        0.7537688442211055 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,20,Manufacturer 5  ,142,9,0,Retailer 5  ,90,90,0,52,270,540,270,0.6666666666666666        ,75.0,15.0,82.2,-7.200000000000003,176.4000000000001,540.0,        0.7537688442211055 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,21,Manufacturer 5  ,80,8,0,Retailer 5  ,115,80,35,0,40,575,40,0.934959349593496         ,83.0,32.0,94.2,-11.200000000000005,210.4000000000001,575.0,        0.7321110262286732 ,77.72,5.280000000000001,268.64,415.0,0.6070446433795565,4
1,22,Manufacturer 5  ,101,9,1,Retailer 5  ,72,72,0,29,144,504,144,0.7777777777777778        ,68.0,4.0,69.69,-1.6899999999999975,118.58999999999996,501.69,        0.8088121493519056 ,66.47,1.5300000000000011,119.17,474.47,0.7992554410080184,3
1,23,Manufacturer 5  ,113,8,1,Retailer 5  ,90,90,0,23,270,540,270,0.6666666666666666        ,77.0,13.0,82.2,-5.200000000000003,184.2000000000001,532.2,        0.7428810720268006 ,73.49,3.510000000000005,192.38999999999987,458.49,0.7044155604719765,4
1,24,Manufacturer 5  ,104,10,0,Retailer 5  ,70,70,0,34,140,490,140,0.7777777777777778        ,67.0,3.0,68.1,-1.0999999999999943,117.19999999999992,490.0,        0.8069828722002635 ,65.64,1.3599999999999994,117.68000000000006,469.0,0.7994136496897797,3
1,25,Manufacturer 5  ,51,10,0,Retailer 5  ,70,51,19,0,-88,490,-88,1.2189054726368158        ,67.0,3.0,68.1,-1.0999999999999943,117.19999999999992,490.0,        0.8069828722002635 ,65.64,1.3599999999999994,117.68000000000006,469.0,0.7994136496897797,3
1,26,Manufacturer 5  ,76,7,3,Retailer 5  ,85,76,9,0,89,568,89,0.8645357686453576        ,72.0,13.0,79.05,-7.049999999999997,116.44999999999992,577.15,        0.8321078431372549 ,69.69,2.3100000000000023,123.20999999999998,497.07,0.801363900174115,4
1,27,Manufacturer 5  ,73,8,2,Retailer 5  ,85,73,12,0,50,571,50,0.9194847020933976        ,70.0,15.0,79.05,-9.049999999999995,110.49999999999991,583.1,        0.840686274509804  ,68.1,1.9000000000000057,120.99999999999994,486.2,0.8007246376811595,4
1,28,Manufacturer 5  ,83,10,0,Retailer 5  ,0,0,0,83,0,0,0,                          ,67.0,-67.0,0.0,67.0,0.0,0.0,                           ,65.64,1.3599999999999994,117.68000000000006,469.0,0.7994136496897797,0
1,29,Manufacturer 5  ,147,9,0,Retailer 5  ,0,0,0,147,0,0,0,                          ,75.0,-75.0,0.0,75.0,0.0,0.0,                           ,72.0,3.0,189.0,450.0,0.704225352112676,0
1,30,Manufacturer 5  ,115,9,0,Retailer 5  ,90,90,0,25,270,540,270,0.6666666666666666        ,75.0,15.0,82.2,-7.200000000000003,176.4000000000001,540.0,        0.7537688442211055 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,31,Manufacturer 5  ,139,9,0,Retailer 5  ,120,120,0,19,360,720,360,0.6666666666666666        ,75.0,45.0,95.85,-20.849999999999994,70.19999999999982,720.0,        0.9111617312072896 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,32,Manufacturer 5  ,59,9,0,Retailer 5  ,110,59,51,0,-282,660,-282,1.746031746031746         ,75.0,35.0,92.3,-17.299999999999997,117.59999999999992,660.0,        0.8487654320987655 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,33,Manufacturer 5  ,122,9,0,Retailer 5  ,120,120,0,2,360,720,360,0.6666666666666666        ,75.0,45.0,95.85,-20.849999999999994,70.19999999999982,720.0,        0.9111617312072896 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,34,Manufacturer 5  ,92,9,0,Retailer 5  ,120,92,28,0,24,720,24,0.967741935483871         ,75.0,45.0,95.85,-20.849999999999994,70.19999999999982,720.0,        0.9111617312072896 ,72.0,3.0,189.0,450.0,0.704225352112676,4
1,35,Manufacturer 5  ,93,8,1,Retailer 5  ,120,93,27,0,63,693,63,0.9166666666666666        ,77.0,43.0,95.85,-18.849999999999994,94.34999999999982,695.85,        0.8805998481397117 ,73.49,3.510000000000005,192.38999999999987,458.49,0.7044155604719765,4
1,36,Manufacturer 5  ,136,9,0,Retailer 5  ,120,120,0,16,360,720,360,0.6666666666666666        ,75.0,45.0,95.85,-20.849999999999994,70.19999999999982,720.0,        0.9111617312072896 ,72.0,3.0,189.0,450.0,0.704225352112676,4
