Episode,Round,CurrentState,ManufacturerAction,RetailerAction,ManufacturerReward,RetailerReward,NextState,ManufacturerEpsilon,RetailerEpsilon
0,0,"[0, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9998
0,1,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9996
0,2,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9994000000000001
0,3,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9992000000000001
0,4,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9990000000000001
0,5,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9988000000000001
0,6,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9986000000000002
0,7,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9984000000000002
0,8,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9982000000000002
0,9,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9980000000000002
0,10,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9978000000000002
0,11,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9976000000000003
0,12,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9974000000000003
0,13,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9972000000000003
0,14,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9970000000000003
0,15,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9968000000000004
0,16,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9966000000000004
0,17,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9964000000000004
0,18,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9962000000000004
0,19,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9960000000000004
0,20,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9958000000000005
0,21,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9956000000000005
0,22,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9954000000000005
0,23,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9952000000000005
0,24,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9950000000000006
0,25,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9948000000000006
0,26,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9946000000000006
0,27,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9944000000000006
0,28,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9942000000000006
0,29,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9940000000000007
0,30,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9938000000000007
0,31,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9936000000000007
0,32,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9934000000000007
0,33,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9932000000000007
0,34,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9930000000000008
0,35,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9928000000000008
0,36,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9926000000000008
0,37,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9924000000000008
0,38,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9922000000000009
0,39,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9920000000000009
0,40,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9918000000000009
0,41,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9916000000000009
0,42,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.991400000000001
0,43,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.991200000000001
0,44,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.991000000000001
0,45,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.990800000000001
0,46,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.990600000000001
0,47,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9904000000000011
0,48,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9902000000000011
0,49,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9900000000000011
0,50,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9898000000000011
0,51,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9896000000000011
0,52,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9894000000000012
0,53,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9892000000000012
0,54,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9890000000000012
0,55,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9888000000000012
0,56,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9886000000000013
0,57,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9884000000000013
0,58,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9882000000000013
0,59,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9880000000000013
0,60,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9878000000000013
0,61,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9876000000000014
0,62,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9874000000000014
0,63,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9872000000000014
0,64,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9870000000000014
0,65,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9868000000000015
0,66,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9866000000000015
0,67,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9864000000000015
0,68,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9862000000000015
0,69,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9860000000000015
0,70,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9858000000000016
0,71,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9856000000000016
0,72,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9854000000000016
0,73,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9852000000000016
0,74,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9850000000000017
0,75,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9848000000000017
0,76,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9846000000000017
0,77,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9844000000000017
0,78,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9842000000000017
0,79,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9840000000000018
0,80,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9838000000000018
0,81,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9836000000000018
0,82,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9834000000000018
0,83,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9832000000000019
0,84,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9830000000000019
0,85,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9828000000000019
0,86,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9826000000000019
0,87,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9824000000000019
0,88,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.982200000000002
0,89,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.982000000000002
0,90,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.981800000000002
0,91,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.981600000000002
0,92,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.981400000000002
0,93,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9812000000000021
0,94,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9810000000000021
0,95,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9808000000000021
0,96,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9806000000000021
0,97,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9804000000000022
0,98,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9802000000000022
0,99,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9800000000000022
0,100,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9798000000000022
0,101,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9796000000000022
0,102,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9794000000000023
0,103,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9792000000000023
0,104,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9790000000000023
0,105,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9788000000000023
0,106,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9786000000000024
0,107,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9784000000000024
0,108,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9782000000000024
0,109,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9780000000000024
0,110,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9778000000000024
0,111,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9776000000000025
0,112,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9774000000000025
0,113,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9772000000000025
0,114,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9770000000000025
0,115,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9768000000000026
0,116,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9766000000000026
0,117,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9764000000000026
0,118,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9762000000000026
0,119,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9760000000000026
0,120,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9758000000000027
0,121,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9756000000000027
0,122,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9754000000000027
0,123,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9752000000000027
0,124,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9750000000000028
0,125,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9748000000000028
0,126,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9746000000000028
0,127,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9744000000000028
0,128,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9742000000000028
0,129,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9740000000000029
0,130,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9738000000000029
0,131,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9736000000000029
0,132,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9734000000000029
0,133,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.973200000000003
0,134,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.973000000000003
0,135,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.972800000000003
0,136,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.972600000000003
0,137,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.972400000000003
0,138,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9722000000000031
0,139,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9720000000000031
0,140,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9718000000000031
0,141,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9716000000000031
0,142,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9714000000000031
0,143,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9712000000000032
0,144,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9710000000000032
0,145,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9708000000000032
0,146,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9706000000000032
0,147,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9704000000000033
0,148,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9702000000000033
0,149,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9700000000000033
0,150,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9698000000000033
0,151,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9696000000000033
0,152,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9694000000000034
0,153,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9692000000000034
0,154,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9690000000000034
0,155,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9688000000000034
0,156,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9686000000000035
0,157,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9684000000000035
0,158,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9682000000000035
0,159,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9680000000000035
0,160,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9678000000000035
0,161,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9676000000000036
0,162,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9674000000000036
0,163,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9672000000000036
0,164,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9670000000000036
0,165,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9668000000000037
0,166,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9666000000000037
0,167,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9664000000000037
0,168,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9662000000000037
0,169,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9660000000000037
0,170,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9658000000000038
0,171,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9656000000000038
0,172,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9654000000000038
0,173,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9652000000000038
0,174,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9650000000000039
0,175,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9648000000000039
0,176,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9646000000000039
0,177,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9644000000000039
0,178,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9642000000000039
0,179,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.964000000000004
0,180,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.963800000000004
0,181,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.963600000000004
0,182,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.963400000000004
0,183,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.963200000000004
0,184,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9630000000000041
0,185,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9628000000000041
0,186,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9626000000000041
0,187,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9624000000000041
0,188,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9622000000000042
0,189,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9620000000000042
0,190,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9618000000000042
0,191,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9616000000000042
0,192,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9614000000000043
0,193,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9612000000000043
0,194,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9610000000000043
0,195,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9608000000000043
0,196,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9606000000000043
0,197,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9604000000000044
0,198,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9602000000000044
0,199,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9600000000000044
0,200,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9598000000000044
0,201,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9596000000000044
0,202,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9594000000000045
0,203,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9592000000000045
0,204,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9590000000000045
0,205,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9588000000000045
0,206,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9586000000000046
0,207,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9584000000000046
0,208,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9582000000000046
0,209,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9580000000000046
0,210,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9578000000000046
0,211,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9576000000000047
0,212,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9574000000000047
0,213,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9572000000000047
0,214,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9570000000000047
0,215,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9568000000000048
0,216,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9566000000000048
0,217,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9564000000000048
0,218,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9562000000000048
0,219,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9560000000000048
0,220,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9558000000000049
0,221,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9556000000000049
0,222,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9554000000000049
0,223,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9552000000000049
0,224,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.955000000000005
0,225,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.954800000000005
0,226,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.954600000000005
0,227,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.954400000000005
0,228,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.954200000000005
0,229,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9540000000000051
0,230,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9538000000000051
0,231,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9536000000000051
0,232,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9534000000000051
0,233,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9532000000000052
0,234,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9530000000000052
0,235,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9528000000000052
0,236,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9526000000000052
0,237,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9524000000000052
0,238,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9522000000000053
0,239,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9520000000000053
0,240,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9518000000000053
0,241,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9516000000000053
0,242,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9514000000000054
0,243,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9512000000000054
0,244,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9510000000000054
0,245,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9508000000000054
0,246,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9506000000000054
0,247,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9504000000000055
0,248,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9502000000000055
0,249,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9500000000000055
0,250,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9498000000000055
0,251,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9496000000000056
0,252,"[7, 0, 0]",4,2,368,352.7128712871288,"[7, 0, 0]",1.0,0.9494000000000056
0,253,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9492000000000056
0,254,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9490000000000056
0,255,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9488000000000056
0,256,"[7, 0, 0]",4,4,440,332.5742574257424,"[7, 0, 0]",1.0,0.9486000000000057
0,257,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9484000000000057
0,258,"[7, 0, 0]",4,0,292,332.2079207920792,"[7, 0, 0]",1.0,0.9482000000000057
0,259,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9480000000000057
0,260,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9478000000000057
0,261,"[7, 0, 0]",4,1,328,347.26732673267315,"[7, 0, 0]",1.0,0.9476000000000058
0,262,"[7, 0, 0]",4,3,404,347.4554455445543,"[7, 0, 0]",1.0,0.9474000000000058
